industry_code	industry_name	division_code	division_name	major_group_code	major_group_name	industry_group_code	industry_group_name	industry_definition	industry_definition_list</li>
3635	<li>Vacuum cleaners and sweepers, electric: household</li>
3639	<li>Buttonhole and eyelet machines and attachments, household </li><li>Dishwashing machines, household </li><li>Floor waxers and polishers, household: electric </li><li>Garbage disposal units, household </li><li>Sewing machines and attachments, household </li><li>Trash compactors, household </li><li>Water heaters, household: including nonelectric</li>
3641	<li>Electrodes, cold cathode fluorescent lamp </li><li>Electrotherapeutic lamp units for ultraviolet and infrared radiation </li><li>Filaments for electric lamps </li><li>Flashlight bulbs, photographic </li><li>Glow lamp bulbs </li><li>Infrared lamp bulbs </li><li>Lamp (bulb) parts, electric </li><li>Lamp bulbs and tubes, electric: incandescent filament, fluorescent, </li><li>Lamp bulb and tubes, health: infrared and ultraviolet radiation </li><li>Lamps, sealed beam </li><li>Lead-in wires, electric lamp: made from purchased wire </li><li>Light bulbs, electric: complete </li><li>Photoflash and photoflood lamp bulb and tubes </li><li>Strobotrons </li><li>Ultraviolet lamps</li>
3643	<li>Bus bars (electrical conductors) </li><li>Caps and plugs, attachment: electric </li><li>Connectors and terminals for electrical devices </li><li>Contacts, electrical: except carbon and graphite </li><li>Convenience outlets, electric </li><li>Cord connectors, electric </li><li>Current taps, attachment plug and screw shell types </li><li>Cutouts, switch and fuse </li><li>Dial light sockets, radio </li><li>Fluorescent starters </li><li>Fuse cutouts </li><li>Ground clamps (electric wiring devices) </li><li>Lamp sockets and receptacles (electric wiring devices) </li><li>Lightning arrestors and coils </li><li>Lightning protection equipment </li><li>Plugs, electric </li><li>Rail bonds, electric: for propulsion and signal circuits </li><li>Snap switches, (electric wiring devices) </li><li>Sockets, electric </li><li>Solderless connectors (electric wiring devices) </li><li>Starting switches, fluorescent lamp </li><li>Switch cutouts </li><li>Switches for electric wiring: e.g., snap, tumbler, pressure push-button </li><li>Trolley line material, overhead</li>
3644	<li>Boxes, electric wiring: junction, outlet, switch, and fuse </li><li>Conduits and fittings, electrical </li><li>Face plates (wiring devices) </li><li>Insulators, electrical: except glass and ceramic </li><li>Pole line hardware </li><li>Raceways </li><li>Snubbers for CATV systems</li>
3645	<li>Boudoir lamps </li><li>Chandeliers, residential </li><li>Desk lamps, residential </li><li>Floor lamps </li><li>Fluorescent lighting fixtures, residential </li><li>Lamp shades, metal </li><li>Lamps (lighting fixtures), residential: electric </li><li>Light shades, metal </li><li>Lighting fixtures, residential, electric: e.g., garden, patio, walkway, </li><li>Lights, yard: electric </li><li>Table lamps </li><li>Wall lamps</li>
3646	<li>Chandeliers, commercial </li><li>Commercial lighting fixtures </li><li>Desk lamps, commercial </li><li>Fluorescent lighting fixtures, commercial </li><li>Lighting fixtures, commercial </li><li>Luminous panel ceilings</li>
3647	<li>Aircraft lighting fixtures </li><li>Automotive lighting fixtures </li><li>Bicycle lamps </li><li>Boat and ship lighting fixtures </li><li>Clearance lamps and reflectors, motor vehicle </li><li>Dome lights, motor vehicle </li><li>Flasher lights, automobile </li><li>Fog lights, motor vehicle </li><li>Headlights (fixtures), vehicular </li><li>Lamps, marker and clearance: motor vehicle </li><li>Lighting fixtures, vehicular </li><li>Locomotive and railroad car lights </li><li>Marker lamps, motor vehicle </li><li>Motorcycle lamps </li><li>Parking lights, automotive </li><li>Reflectors, clearance: vehicular </li><li>Spotlights, motor vehicle </li><li>Tail lights, motor vehicle</li>
3648	<li>Arc lamps, except electrotherapeutic </li><li>Area and sports luminaries </li><li>Decorative area lighting fixtures, except residential </li><li>Flashlights </li><li>Floodlights </li><li>Fountain lighting fixtures </li><li>Gas lighting fixtures </li><li>Lamp fixtures, infrared </li><li>Lanterns: electric, gas, carbide, kerosene, and gasoline </li><li>Lighting fixtures, airport: runway, approach, taxi, and ramp </li><li>Lighting fixtures, residential, except electric </li><li>Miners'lamps </li><li>Reflectors for lighting equipment: metal </li><li>Searchlights </li><li>Spotlights, except vehicular </li><li>Stage lighting equipment </li><li>Street lighting fixtures, except traffic signals </li><li>Swimming pool lighting fixtures </li><li>Ultraviolet lamp fixtures </li><li>Underwater lighting fixtures</li>
3651	<li>Amplifiers: radio, public address, or musical instrument </li><li>Audio recorders and players: automotive and household </li><li>Clock radio and telephone combinations </li><li>Clock radios </li><li>Coin-operated phonographs </li><li>Disc players, compact </li><li>Electronic kits for home assembly: radio and television receiving sets, </li><li>Home tape recorders: cassette, cartridge, and reel </li><li>Juke boxes </li><li>Loudspeakers, electrodynamic and magnetic </li><li>Microphones </li><li>Music distribution apparatus, except records or tape </li><li>Musical instrument amplifiers </li><li>Phonograph and radio combinations </li><li>Phonograph turntables </li><li>Phonographs, including coin-operated </li><li>Pickup heads, phonograph </li><li>Pillows, stereo </li><li>Public address systems </li><li>Radio and phonograph combinations </li><li>Radio receiving sets </li><li>Recording machines, music and speech: except dictation and telephone </li><li>Speaker systems </li><li>Tape players, household </li><li>Tape recorders, household </li><li>Television receiving sets </li><li>Turntables, for phonographs </li><li>Video camera-audio recorders, household </li><li>Video cassette recorders/players </li><li>Video triggers (remote control television devices)</li>
3652	<li>Compact disc, prerecorded: except video </li><li>Discs, laser: audio prerecorded </li><li>Magnetic tape, audio: prerecorded </li><li>Phonograph record blanks </li><li>Phonograph records (including preparation of the master) </li><li>Prerecorded audio magnetic tape</li>
3661	<li>Auto-transformers for telephone switchboards </li><li>Carrier equipment, telephone and telegraph </li><li>Communications headgear, telephone </li><li>Data sets, telephone and telegraph </li><li>Facsimile equipment </li><li>Headsets, telephone </li><li>Message concentrators </li><li>Modems </li><li>Multiplex equipment, telephone and telegraph </li><li>Switchboards, telephone and telegraph </li><li>Switching equipment, telephone </li><li>Telegraph office switching equipment </li><li>Telephone answering machines </li><li>Telephone central office equipment, dial and manual </li><li>Telephone dialing devices, automatic </li><li>Telephone sets, except cellular radio telephone </li><li>Telephone station equipment and parts, wire </li><li>Telephones, sound powered (no battery) </li><li>Telephones underwater </li><li>Toll switching equipment, telephone</li>
3663	<li>Airborne radio communications equipment </li><li>Amplifiers: RF power and IF </li><li>Antennas, transmitting and communications </li><li>Broadcast equipment (including studio), radio and television </li><li>Cable television equipment </li><li>Cameras, television </li><li>Carrier equipment, radio communications </li><li>Cellular radio telephones </li><li>Citizens'band (CB) radios </li><li>Closed circuit television equipment </li><li>Digital encoders </li><li>Encryption devices </li><li>Light communications equipment </li><li>Marine radio communications equipment </li><li>Microwave communications equipment </li><li>Mobile communications equipment </li><li>Multiplex equipment, radio </li><li>Pagers (one-way) </li><li>Phototransmission equipment </li><li>Radio and television switching equipment </li><li>Radio receiver networks </li><li>Radio transmitting and communications antennas and ground </li><li>Receivers, radio communications </li><li>Satellites, communications </li><li>Space satellite communications equipment </li><li>Studio equipment, radio and television broadcasting </li><li>Telemetering equipment, electronic </li><li>Television monitors </li><li>Television transmitting antennas and ground equipment </li><li>Transceivers </li><li>Transmitter-receivers, radio </li><li>Transmitting apparatus, radio and television</li>
3669	<li>Burglar alarm apparatus, electric </li><li>Fire alarm apparatus, electric </li><li>Fire detection systems, electric </li><li>Highway signals, electric </li><li>Intercommunications equipment, electronic </li><li>Marine horns, electric </li><li>Pedestrian traffic control equipment </li><li>Railroad signaling devices, electric </li><li>Signaling apparatus, electric </li><li>Signals: railway, highway, and traffic-electric </li><li>Sirens, electric: vehicle, marine, industrial, and air raid </li><li>Smoke detectors </li><li>Traffic signals, electric</li>
3671	<li>Cathode ray tubes </li><li>Electron beam (beta ray) generator tubes </li><li>Electron tube parts, except glass blanks: bases, getters, and guns </li><li>Electron tubes </li><li>Gas and vapor tubes </li><li>Geiger Mueller tubes </li><li>Klystron tubes </li><li>Light sensing and emitting tubes </li><li>Magnetron tubes </li><li>Photomultiplier tubes </li><li>Picture tube reprocessing </li><li>Planar triode tubes </li><li>Receiving type electron tubes </li><li>Television tubes </li><li>Transmitting electron tubes </li><li>Traveling wave tubes </li><li>Tubes for operating above the X-ray spectrum (with shorter </li><li>Vacuum tubes</li>
3672	<li>Circuit boards, television and radio: printed </li><li>Printed circuit boards </li><li>Printed circuits </li><li>Wiring boards</li>
3674	<li>Computer logic modules </li><li>Controlled rectifiers, solid-state </li><li>Diodes, solid state (germanium, silicon, etc.) </li><li>Fuel cells, solid-state </li><li>Gunn effect devices </li><li>Hall effect devices </li><li>Hybrid integrated circuits </li><li>Infrared sensors, solid-state </li><li>Laser diodes </li><li>Light emitting diodes </li><li>Light sensitive devices, solid-state </li><li>Magnetic bubble memory device </li><li>Magnetohydrodynamic (MHD) devices </li><li>Memories, solid-state </li><li>Metal oxide silicon (MOS) devices </li><li>Microcircuits, integrated (semiconductor) </li><li>Microprocessors </li><li>Modules, solid-state </li><li>Molecular devices, solid-state </li><li>Monolithic integrated circuits (solid-state) </li><li>Optical isolators </li><li>Parametric diodes </li><li>Photoconductive cells </li><li>Photoelectric cells, solid-state (electronic eye) </li><li>Photoelectric magnetic devices </li><li>Photovoltaic devices, solid-state </li><li>Random access memories (RAMS) </li><li>Read only memories (ROMS) </li><li>Rectifiers, solid-state </li><li>Schottky diodes </li><li>Semiconductor circuit networks (solid state integrated circuits) </li><li>Semiconductor devices </li><li>Silicon wafers, chemically doped </li><li>Solar cells </li><li>Solid-state electronic devices </li><li>Strain gages, solid-state </li><li>Stud bases or mounts for semiconductor devices </li><li>Switches, silicon control </li><li>Thermionic devices, solid-state </li><li>Thermoelectric devices, solid-stare </li><li>Thin film circuits </li><li>Thyristors </li><li>Transistors </li><li>Tunnel diodes </li><li>Ultraviolet sensors, solid state </li><li>Variable capacitance diodes </li><li>Wafers(semiconductor devices) </li><li>Zener diodes</li>
3675	<li>Capacitors, electronic: fixed and variable </li><li>Condensers, electronic</li>
3676	<li>Resistor networks </li><li>Resistors, electronic </li><li>Thermistors, except temperature sensors </li><li>Varistors</li>
3677	<li>Baluns </li><li>Coil windings, electronic </li><li>Coils, chokes and other inductors, electronic </li><li>Constant impedance transformers </li><li>Coupling transformers </li><li>Flyback transformers </li><li>Transformers, electronic types </li><li>Transformers: power supply electronic type</li>
3678	<li>Connectors, electronic: e.g., coaxial, cylindrical, rack and panel,</li>
3679	<li>Antennas, receiving: automobile, home, and portable </li><li>Antennas, satellite: home type </li><li>Attenuators </li><li>Commutators, electronic </li><li>Cores, magnetic </li><li>Cryogenic cooling devices (e.g., cryostats) for infrared detectors and </li><li>Crystals and crystal assemblies, radio </li><li>Delay lines </li><li>Harness assemblies for electronic use: wire and cable </li><li>Headphones, radio </li><li>Heads, recording for speech and musical equipment </li><li>Hermetic seals for electronic equipment </li><li>Impedance conversion units, high frequency </li><li>Liquid crystal displays </li><li>Loads, electronic </li><li>Microwave components </li><li>Oscillators, except laboratory type </li><li>Parametric amplifiers </li><li>Passive repeaters </li><li>Phonograph needle cartridges </li><li>Phonograph needles </li><li>Piezoelectric crystals </li><li>Power supplies, static, and variable frequency </li><li>Pulse forming networks </li><li>Quartz crystals for electronic application </li><li>Recording and playback heads, magnetic </li><li>Recording heads for speech and musical equipment </li><li>Rectifiers, electronic: except solid-state </li><li>Resonant reed devices, electronic </li><li>Rheostats, electronic </li><li>Sockets, electronic tube </li><li>Solenoids for electronic applications </li><li>Static power supply converters for electronic applications </li><li>Step positioners for transmitting equipment </li><li>Styli, phonograph record cutting </li><li>Switches, electronic </li><li>Switches, stepping </li><li>Transducers for use in measuring and testing instruments and </li><li>Tube retainers, electronic </li><li>Tube spacers, mica </li><li>Tube transformer assemblies used in firing electronic tubes </li><li>Video triggers, except remote control television devices </li><li>Voice controls </li><li>Waveguides and fittings</li>
3691	<li>Alkaline cell storage batteries </li><li>Batteries, rechargeable </li><li>Lead acid batteries (storage batteries) </li><li>Nickel cadmium storage batteries</li>
3692	<li>Batteries, primary: dry or wet </li><li>Dry cell batteries, single and multiple cell</li>
3694	<li>Alternators, motor vehicle </li><li>Armatures, motor vehicle </li><li>Battery cable wiring sets for internal combustion engines </li><li>Battery charging generators for internal combustion engines </li><li>Breaker point sets, internal combustion engine </li><li>Coils, ignition: internal combustion engines </li><li>Distributors, motor vehicle engine </li><li>Generators, aircraft and motor vehicle </li><li>Harness wiring sets for internal combustion engines </li><li>Ignition cable sets or wire assemblies for internal combustion engines </li><li>Ignition systems, high frequency </li><li>Motors, starting: motor vehicle and aircraft </li><li>Regulators, voltage: motor vehicle </li><li>Spark plugs for internal combustion engines </li><li>Voltage regulators, motor vehicle</li>
3695	<li>Audio range tapes, blank </li><li>Computer software tape and disks, blank: rigid and floppy </li><li>Instrumentation type tape, blank </li><li>Magnetic recording tape, blank: reels, cassettes, and disks </li><li>Optical disks and tape, blank </li><li>Video recording tape, blank</li>
3699	<li>Accelerating waveguide structures </li><li>Amplifiers; magnetic, pulse, and maser </li><li>Appliance cords for e.g., electric irons, grills, waffle irons-mfpm </li><li>Atom smashers (particle accelerators) </li><li>Bells, electric </li><li>Betatrons </li><li>Chimes, electric </li><li>Christmas tree lighting sets, electric </li><li>Clothing, electrically heated </li><li>Cyclotrons </li><li>Door opening and closing devices, electrical </li><li>Dynamotrons </li><li>Electric fence chargers </li><li>Electron beam metal cutting, forming, and welding machines </li><li>Electron linear accelerators </li><li>Electrostatic particle accelerators </li><li>Extension cords, made from purchased insulated wire </li><li>Flight simulators (training aids), electronic </li><li>Flytraps, electrical </li><li>Gongs, electric </li><li>Grids, electric </li><li>Lamps, insect: electric </li><li>Laser welding, drilling and cutting equipment </li><li>Linear accelerators </li><li>Logs, fireplace: electric </li><li>Maser amplifiers </li><li>Ornaments, Christmas tree: electric </li><li>Outboard motors, electric </li><li>Particle accelerators, high voltage </li><li>Teaching machines and aids, electronic </li><li>Trouble lights-mfpm </li><li>Ultrasonic cleaning equipment, except medical and dental </li><li>Ultrasonic generators sold separately for inclusion in tools and </li><li>Ultrasonic welding machines and equipment </li><li>Waveguide pressurization equipment</li>
3711	<li>Ambulances (motor vehicles) </li><li>Amphibian motor vehicles, except tanks </li><li>Assembling complete automobiles, trucks, commercial cars, and buses </li><li>Automobiles </li><li>Bodies, passenger automobile </li><li>Brooms, powered (motor vehicles) </li><li>Car bodies, including fiberglass </li><li>Cars, armored </li><li>Cars, electric: for highway use </li><li>Chassis, motor vehicle </li><li>Fire department vehicles (motor vehicles) </li><li>Flushers, street (motor vehicles) </li><li>Hearses (motor vehicles) </li><li>Mobile lounges (motor vehicle) </li><li>Motor buses, except trackless trolley </li><li>Motor homes, self contained-mitse </li><li>Motor trucks, except off-highway </li><li>Motor vehicles, including amphibian </li><li>Patrol wagons (motor vehicles) </li><li>Personnel carriers, for highway use </li><li>Road oilers (motor vehicles) </li><li>Snowplows (motor vehicles) </li><li>Station wagons (motor vehicles) </li><li>Street sprinklers and sweepers (motor vehicles) </li><li>Taxicabs </li><li>Tractors, truck: for highway use </li><li>Universal carriers, military</li>
3713	<li>Ambulance bodies </li><li>Automobile wrecker-truck body </li><li>Bodies, dump </li><li>Bus bodies, motor vehicle </li><li>Hearse bodies </li><li>Truck beds </li><li>Truck bodies, motor vehicle </li><li>Truck cabs for motor vehicles </li><li>Truck tops </li><li>Van-type bodies, all purpose</li>
3714	<li>Air brakes, motor vehicle </li><li>Automotive wiring harness sets, except ignition </li><li>Axle housings and shafts, motor vehicle </li><li>Axles, motor vehicle </li><li>Ball joints, motor vehicle </li><li>Bearings, motor vehicle: except ball and roller </li><li>Brake drums </li><li>Brakes and brake parts, motor vehicle </li><li>Bumpers and bumperettes, motor vehicle </li><li>Camshafts, motor vehicle gasoline engine </li><li>Cleaners, air: motor vehicle </li><li>Connecting rods, motor vehicle: gasoline engine </li><li>Control equipment, motor vehicle: acceleration mechanisms and </li><li>Crankshaft assemblies, motor vehicle: gasoline engine </li><li>Cylinder heads, motor vehicle: gasoline engines </li><li>Defrosters, motor vehicle </li><li>Differentials and parts, motor vehicle </li><li>Directional signals, motor vehicle </li><li>Drive shafts, motor vehicle </li><li>Dump truck lifting mechanisms </li><li>Engines and parts, except diesel: motor vehicle </li><li>Exhaust systems and parts, motor vehicle </li><li>Fifth wheels </li><li>Filters: oil, fuel, and air-motor vehicle </li><li>Frames, motor vehicle </li><li>Fuel pumps, motor vehicle </li><li>Fuel systems and parts, motor vehicle </li><li>Gas tanks, motor vehicle </li><li>Gears, motor vehicle </li><li>Governors, motor vehicle </li><li>Heaters, motor vehicle </li><li>Hoods, motor vehicle </li><li>Horns, motor vehicle </li><li>Hydraulic fluid power pumps for auto motive steering mechanisms </li><li>Instrument board assemblies, motor vehicle </li><li>Lubrication systems and parts, motor vehicle </li><li>Manifolds, motor vehicle: gasoline engine </li><li>Motor vehicle gasoline engine rebuilding on a factory basis </li><li>Motor vehicle parts and accessories, except motor vehicle stampings </li><li>Mufflers, exhaust: motor vehicle </li><li>Oil filters, motor vehicle </li><li>Pipes, fuel: motor vehicle </li><li>Power transmission equipment, motor vehicle </li><li>Pumps, motor vehicle: oil, water, fuel, and power steering </li><li>Radiators and radiator shells and cores, motor vehicle </li><li>Rear axle housings, motor vehicle </li><li>Rebuilding motor vehicle gasoline engines and transmissions on a </li><li>Rims, wheel: motor vehicle </li><li>Sanders, motor vehicle safety </li><li>Shock absorbers, motor vehicle </li><li>Steering mechanisms, motor vehicle </li><li>Thermostats, motor vehicle </li><li>Third axle attachments or six wheel units for motor vehicles </li><li>Tie rods, motor vehicle </li><li>Tire valve cores </li><li>Tops, motor vehicle: except stamped metal </li><li>Transmission housings and parts, motor vehicle </li><li>Transmissions, motor vehicle </li><li>Universal joints, motor vehicle </li><li>Vacuum brakes, motor vehicle </li><li>Wheels, motor vehicle </li><li>Windshield frames, motor vehicle </li><li>Windshield wiper systems, all types </li><li>Winterfronts, motor vehicle </li><li>Wiring harness sets motor vehicles, except ignition</li>
3715	<li>Bus trailers, tractor type </li><li>Demountable cargo containers </li><li>Motor truck trailers </li><li>Semitrailers for missile transportation </li><li>Semitrailers for truck tractors </li><li>Trailers, fifth-wheel type: for transporting horses </li><li>Truck trailers</li>
3716	<li>Self-contained motor homes: made on purchased chassis </li><li>Vans, self-propelled: conversion on a factory basis for recreational</li>
3721	<li>Aircraft </li><li>Airplanes, fixed or rotary wing </li><li>Airships </li><li>Autogiros </li><li>Balloons (aircraft) </li><li>Blimps </li><li>Dirigibles </li><li>Gliders (aircraft) </li><li>Hang gliders </li><li>Helicopters </li><li>Research and development on aircraft by the manufacturer</li>
3724	<li>Air scoops, aircraft </li><li>Aircraft engines and engine parts, internal combustion and jet </li><li>Airfoils, aircraft engine </li><li>Cooling systems, aircraft engine </li><li>Engine heaters, aircraft </li><li>Engine mount parts, aircraft </li><li>Exhaust systems, aircraft </li><li>External power units, aircraft: for hand-inertia starters </li><li>Jet assisted takeoff devices (JATO) </li><li>Lubricating systems, aircraft </li><li>Pumps, aircraft engine </li><li>Research and development on aircraft engines and engine parts by the </li><li>Rocket motors, aircraft </li><li>Starters, aircraft: nonelectric </li><li>Turbines, aircraft type </li><li>Turbo-superchargers, aircraft</li>
3728	<li>Adapter assemblies, hydromatic propeller </li><li>Ailerons, aircraft </li><li>Aircraft armament, except guns </li><li>Aircraft arresting device system </li><li>Aircraft assemblies, sub�assemblies, and parts, except engines </li><li>Aircraft body assemblies and parts </li><li>Aircraft power transmission equipment </li><li>Aircraft propeller parts </li><li>Airframe assemblies, except for guided missiles </li><li>Airplane brake expanders </li><li>Alighting assemblies (landing gear), aircraft Beaching gear, aircraft </li><li>Blades, aircraft propeller: metal or wood </li><li>Bomb racks, aircraft </li><li>Brakes, aircraft </li><li>Chaffing dispensers, aircraft </li><li>Countermeasure dispensers, aircraft </li><li>Deicing equipment, aircraft </li><li>Dive brakes, aircraft </li><li>Dusting and spraying equipment, aircraft </li><li>Dynetric balancing stands, aircraft </li><li>Elevators, aircraft </li><li>Empennage (tail) assemblies and parts aircraft </li><li>Fins, aircraft </li><li>Flaps, aircraft wing </li><li>Fuel tanks, aircraft: including self-sealing </li><li>Fuselage assemblies, aircraft </li><li>Gears, power transmission: aircraft </li><li>Governors, aircraft propeller feathering </li><li>Hubs, aircraft propeller </li><li>Instrument panel mockups: aircraft training units </li><li>Landing gear, aircraft </li><li>Landing skis and tracks, aircraft </li><li>Link trainers (aircraft training mechanisms) </li><li>Nacelles, aircraft </li><li>Oleo struts, aircraft </li><li>Oxygen systems for aircraft </li><li>Panel assemblies (hydromatic propeller test stands), aircraft </li><li>Pontoons, aircraft </li><li>Propeller alining tables </li><li>Propellers, variable and fixed pitch and parts-aircraft </li><li>Pumps, propeller feathering </li><li>Refueling equipment, airplane: for use in night </li><li>Research and development on aircraft parts and auxiliary equipment </li><li>Roto-blades for helicopters </li><li>Rudders, aircraft </li><li>Seat ejector devices, aircraft </li><li>Spinners, aircraft propeller </li><li>Stabilizers, aircraft </li><li>Target drones, aircraft </li><li>Targets, trailer type: aircraft </li><li>Tow targets, aircraft </li><li>Training aids, aircraft: except electronic </li><li>Transmissions, aircraft </li><li>Turret test fixtures, aircraft </li><li>Turrets and turret drives, aircraft </li><li>Wheels, aircraft </li><li>Wing assemblies and parts, aircraft</li>
3731	<li>Barges, building and repairing </li><li>Cargo vessels, building and repairing </li><li>Combat ships, building and repairing </li><li>Crew boats, building and repairing </li><li>Dredges, building and repairing </li><li>Drilling and production platforms, floating, oil and gas </li><li>Drydocks, floating </li><li>Ferryboats, building and repairing </li><li>Fireboats, building and repairing </li><li>Fishing vessels, large: seiners and trawlers-building and repairing </li><li>Hydrofoil vessels </li><li>Landing ships, building and repairing </li><li>Lighters, marine: building and repairing </li><li>Lighthouse tenders, building and repairing </li><li>Marine rigging </li><li>Naval ships, building and repairing </li><li>Offshore supply boats, building and repairing </li><li>Passenger-cargo vessels, building and repairing </li><li>Patrol boats, building and repairing </li><li>Radar towers, floating </li><li>Sailing vessels, commercial: building and repairing </li><li>Scows, building and repairing </li><li>Seiners, building and repairing </li><li>Shipbuilding and repairing </li><li>Submarine tenders, building and repairing </li><li>Tankers (ships), building and repairing </li><li>Tenders (ships), building and repairing </li><li>Towboats, building and repairing </li><li>Transport vessels, passenger and troop: building and repairing </li><li>Trawlers, building and repairing </li><li>Tugboats, building and repairing</li>
3732	<li>Boat kits, not a model </li><li>Boats, fiberglass: building and repairing </li><li>Boats, rigid: plastics </li><li>Boats: motorboats, sailboats, rowboats, and canoes-building and </li><li>Canoes, building and repairing </li><li>Dinghies, building and repairing </li><li>Dories, building and repairing </li><li>Fishing boats, small </li><li>Houseboats, building and repairing </li><li>Hydrofoil boats </li><li>Kayaks, building and repairing </li><li>Life boats, building and repairing </li><li>Life rafts, except inflatable (rubber and plastics) </li><li>Motorboats, inboard and outboard: building and repairing </li><li>Pontoons, except aircraft and inflatable (rubber and plastics) </li><li>Skiffs, building and repairing</li>
3743	<li>Brakes, railway: air and vacuum </li><li>Cars and car equipment, freight or passenger </li><li>Dining cars and car equipment </li><li>Engines, steam (locomotives) </li><li>Freight cars and car equipment </li><li>Industrial locomotives and parts </li><li>Interurban cars and car equipment </li><li>Locomotives, locomotive frames, and parts </li><li>Lubrication systems, locomotive </li><li>Mining locomotives and parts </li><li>Railroad car rebuilding </li><li>Railway motor cars </li><li>Rapid transit cars and equipment </li><li>Sleeping cars, railroad </li><li>Streetcars and car equipment </li><li>Switching locomotives and parts, electric and nonelectric </li><li>Tank freight cars and car equipment </li><li>Tenders, locomotive </li><li>Trolley buses, trackless</li>
3751	<li>Bicycles and parts </li><li>Brakes, bicycle: friction clutch and other </li><li>Frames, motorcycle and bicycle </li><li>Gears, motorcycle and bicycle </li><li>Handle bars, motorcycle and bicycle </li><li>Mopeds and parts </li><li>Motor scooters and parts </li><li>Motorbikes and parts </li><li>Motorcycles and parts </li><li>Saddles, motorcycle and bicycle </li><li>Seat posts, motorcycle and bicycle</li>
3761	<li>Ballistic missiles, complete </li><li>Guided missiles, complete </li><li>Research and development on guided missiles and space vehicles, by </li><li>Rockets (guided missiles), space and military: complete </li><li>Space vehicles, complete</li>
3764	<li>Engines and engine parts, guided missile </li><li>Propulsion units for guided missiles and space vehicles </li><li>Research and development on guided missile and space vehicle </li><li>Rocket motors, guided missile</li>
3769	<li>Airframe assemblies, for guided missiles </li><li>Casings for missiles and missile components shipping and storage </li><li>Nose cones, guided missile </li><li>Research and development on guided missile and space vehicle </li><li>Space capsules</li>
3792	<li>Campers, for mounting on trucks </li><li>Camping trailers and chassis </li><li>Pickup coaches (campers) for mounting on pickup trucks </li><li>Pickup covers, canopies or caps </li><li>Tent-type camping trailers </li><li>Travel trailer chassis </li><li>Truck campers (slide-in campers)</li>
3795	<li>Amphibian tanks, military </li><li>Tank components, specialized: military </li><li>Tank recovery vehicles </li><li>Tanks, military: including factory rebuilding</li>
3799	<li>All terrain vehicles (ATV) </li><li>Automobile trailer chassis, except travel trailer </li><li>Autos, midget: power driven </li><li>Boat trailers </li><li>Caddy cars </li><li>Cars, electric: off-highway </li><li>Electrocars for transporting golfers</li>
3812	<li>Acceleration indicators and systems components, aerospace types </li><li>Air traffic control radar systems and equipment </li><li>Airborne integrated data systems/flight recorders </li><li>Aircraft flight instruments </li><li>Airframe equipment instruments </li><li>Airspeed instrumentation (aeronautical instruments) </li><li>Altimeters, aeronautical </li><li>Angle-of-attack instrumentation </li><li>Angle-of-yaw instrumentation </li><li>Artificial horizon instrumentation </li><li>Automatic pilots </li><li>Bank and turn indicators and, components (aeronautical instruments) </li><li>Cabin environment indicators, transmitters, and sensors </li><li>Compasses, gyroscopic and magnetic except portable </li><li>Distance measuring equipment (DME), aeronautical </li><li>Driftmeters, aeronautical </li><li>Fathometers </li><li>Glide slope instrumentation </li><li>Gyrocompasses </li><li>Gyrogimbals </li><li>Gyropilots </li><li>Gyroscopes </li><li>Heads-up display (HUD) systems, aeronautical </li><li>Horizon situation instrumentation </li><li>Hydrophones </li><li>Inertial navigation systems, aeronautical </li><li>Infrared homing systems, aeronautical </li><li>Instrument landing system instrumentation, airborne or airport </li><li>Light reconnaissance and surveillance systems and equipment </li><li>Machmeters </li><li>Missile guidance systems and equipment </li><li>Nautical instruments </li><li>Navigational instruments </li><li>Omnibearing instrumentation </li><li>Pictorial situation instrumentation </li><li>Position indicators, airframe equipment: e.g., for landing gear, </li><li>Radar systems and equipment </li><li>Radio magnetic instrumentation (RMI) </li><li>Rate-of-climb instrumentation </li><li>Sextants, except surveying </li><li>Sonabuoys </li><li>Sonar fish finders </li><li>Sonar systems and equipment </li><li>Space vehicle guidance systems and equipment </li><li>Taffrail logs </li><li>Warfare countermeasures equipment </li><li>Wheel position indicators and transmitters, aircraft</li>
3821	<li>Autoclaves, laboratory </li><li>Balances, laboratory </li><li>Bunsen burners </li><li>Calorimeters laboratory type </li><li>Centrifuges, laboratory </li><li>Crushing and grinding apparatus, laboratory </li><li>Distilling apparatus, laboratory type </li><li>Dryers, laboratory </li><li>Evaporation apparatus, laboratory type </li><li>Freezers, laboratory </li><li>Furnaces, laboratory except dental </li><li>Furniture, laboratory </li><li>Granulators, laboratory </li><li>Hotplates, laboratory </li><li>Incubators, laboratory </li><li>Laboratory equipment fume hoods, distillation racks, benches and </li><li>Melting point apparatus, laboratory </li><li>Microtomes </li><li>Ovens, laboratory </li><li>Particle size reduction apparatus, laboratory </li><li>Pipettes, hemocytometer </li><li>Sample preparation apparatus, laboratory type </li><li>Shakers and stirrers, laboratory </li><li>Sterilizers, laboratory </li><li>Worktables, laboratory</li>
